Lipid_ID	Lipid_Name	Lipid_Name_Tot	Lipid_Name_LION	Lipid_Class	FA_1	FA_2	Sat_status_FA1	Sat_status_FA2	FA_status_FA1	FA_status_FA2	Unsat_position_FA1	Unsat_position_FA2	HMDB_ID	KEGG_ID	LION_ID	cellular_component	Function	Total_Carb	Total_Unsat	Carbon_numb_FA1	Carbon_numb_FA2	Unsat_numb_FA1	Unsat_numb_FA2	PhysicoChemical	PathwaysKegg
PI.18.1.22.6.	PI(18:1_22:6)	PI(40:7)	PI(18:1/22:6)	PI	(18:1)	(22:6)	MUFA	PUFA	Even	Even		omega_3			LION:0004176	endoplasmic reticulum (ER)	membrane component	40	7	18	22	1	6	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with more than 5 double bonds;fatty acid with 6 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons"	NA
PI.18.2.16.1.	PI(18:2_16:1)	PI(34:3)	PI(16:1/18:2)	PI	(18:2)	(16:1)	PUFA	MUFA	Even	Even	omega_6				LION:0012234			34	3	18	16	2	1	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 18 carbons"	NA
PI.18.2.18.2.	PI(18:2_18:2)	PI(36:4)	PI(18:2/18:2)	PI	(18:2)	(18:2)	PUFA	PUFA	Even	Even	omega_6	omega_6			LION:0003417	endoplasmic reticulum (ER)	membrane component	36	4	18	18	2	2	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 18 carbons"	NA
PI.18.2.18.3.	PI(18:2_18:3)	PI(36:5)	PI(18:2/18:3)	PI	(18:2)	(18:3)	PUFA	PUFA	Even	Even	omega_6	omega_3			LION:0003411	endoplasmic reticulum (ER)	membrane component	36	5	18	18	2	3	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 18 carbons"	NA
PI.18.2.20.1.	PI(18:2_20:1)	PI(38:3)	PI(18:2/20:1)	PI	(18:2)	(20:1)	PUFA	MUFA	Even	Even	omega_6				LION:0003468	endoplasmic reticulum (ER)	membrane component	38	3	18	20	2	1	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.18.2.20.2.	PI(18:2_20:2)	PI(38:4)	PI(18:2/20:2)	PI	(18:2)	(20:2)	PUFA	PUFA	Even	Even	omega_6				LION:0003460	endoplasmic reticulum (ER)	membrane component	38	4	18	20	2	2	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.18.2.20.3.	PI(18:2_20:3)	PI(38:5)	PI(18:2/20:3)	PI	(18:2)	(20:3)	PUFA	PUFA	Even	Even	omega_6	omega_6			LION:0003452	endoplasmic reticulum (ER)	membrane component	38	5	18	20	2	3	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.18.2.20.4.	PI(18:2_20:4)	PI(38:6)	PI(18:2/20:4)	PI	(18:2)	(20:4)	PUFA	PUFA	Even	Even	omega_6	omega_6			LION:0003444	endoplasmic reticulum (ER)	membrane component	38	6	18	20	2	4	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.18.2.20.5.	PI(18:2_20:5)	PI(38:7)	PI(18:2/20:5)	PI	(18:2)	(20:5)	PUFA	PUFA	Even	Even	omega_6	omega_3			LION:0012278	endoplasmic reticulum (ER)	membrane component	38	7	18	20	2	5	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.18.2.22.4.	PI(18:2_22:4)	PI(40:6)	PI(18:2/22:4)	PI	(18:2)	(22:4)	PUFA	PUFA	Even	Even	omega_6	omega_6			LION:0012280	endoplasmic reticulum (ER)	membrane component	40	6	18	22	2	4	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons"	NA
PI.18.2.22.5.	PI(18:2_22:5)	PI(40:7)	PI(18:2/22:5)	PI	(18:2)	(22:5)	PUFA	PUFA	Even	Even	omega_6	omega_3			LION:0004177	endoplasmic reticulum (ER)	membrane component	40	7	18	22	2	5	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons"	NA
PI.18.2.22.6.	PI(18:2_22:6)	PI(40:8)	PI(18:2/22:6)	PI	(18:2)	(22:6)	PUFA	PUFA	Even	Even	omega_6	omega_3			LION:0012281	endoplasmic reticulum (ER)	membrane component	40	8	18	22	2	6	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with more than 3 double bonds;fatty acid with more than 5 double bonds;fatty acid with 6 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons"	NA
PI.20.0.16.1.	PI(20:0_16:1)	PI(36:1)	PI(16:1/20:0)	PI	(20:0)	(16:1)	SFA	MUFA	Even	Even					LION:0003433			36	1	20	16	0	1	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.20.0.18.1.	PI(20:0_18:1)	PI(38:1)	PI(18:1/20:0)	PI	(20:0)	(18:1)	SFA	MUFA	Even	Even					LION:0003482			38	1	20	18	0	1	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.20.0.18.2.	PI(20:0_18:2)	PI(38:2)	PI(18:2/20:0)	PI	(20:0)	(18:2)	SFA	PUFA	Even	Even		omega_6			LION:0003476			38	2	20	18	0	2	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.20.0.18.3.	PI(20:0_18:3)	PI(38:3)	PI(18:3/20:0)	PI	(20:0)	(18:3)	SFA	PUFA	Even	Even		omega_3			LION:0003469			38	3	20	18	0	3	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.20.0.20.1.	PI(20:0_20:1)	PI(40:1)	PI(20:0/20:1)	PI	(20:0)	(20:1)	SFA	MUFA	Even	Even					LION:0012319	endoplasmic reticulum (ER)	membrane component	40	1	20	20	0	1	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with more than 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.20.0.20.2.	PI(20:0_20:2)	PI(40:2)	PI(20:0/20:2)	PI	(20:0)	(20:2)	SFA	PUFA	Even	Even					LION:0012320	endoplasmic reticulum (ER)	membrane component	40	2	20	20	0	2	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with more than 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.20.0.20.3.	PI(20:0_20:3)	PI(40:3)	PI(20:0/20:3)	PI	(20:0)	(20:3)	SFA	PUFA	Even	Even		omega_6			LION:0004310	endoplasmic reticulum (ER)	membrane component	40	3	20	20	0	3	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with more than 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.20.0.20.4.	PI(20:0_20:4)	PI(40:4)	PI(20:0/20:4)	PI	(20:0)	(20:4)	SFA	PUFA	Even	Even		omega_6			LION:0004198	endoplasmic reticulum (ER)	membrane component	40	4	20	20	0	4	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with more than 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.20.0.20.5.	PI(20:0_20:5)	PI(40:5)	PI(20:0/20:5)	PI	(20:0)	(20:5)	SFA	PUFA	Even	Even		omega_3			LION:0004188	endoplasmic reticulum (ER)	membrane component	40	5	20	20	0	5	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with more than 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
PI.20.0.22.5.	PI(20:0_22:5)	PI(42:5)	PI(20:0/22:5)	PI	(20:0)	(22:5)	SFA	PUFA	Even	Even		omega_3			LION:0003500	endoplasmic reticulum (ER)	membrane component	42	5	20	22	0	5	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with more than 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons"	NA
PI.20.0.22.6.	PI(20:0_22:6)	PI(42:6)	PI(20:0/22:6)	PI	(20:0)	(22:6)	SFA	PUFA	Even	Even		omega_3			LION:0012323	endoplasmic reticulum (ER)	membrane component	42	6	20	22	0	6	"glycerophospholipids [GP];glycerophosphoinositols [GP06];diacylglycerophosphoinositols [GP0601];headgroup with negative charge;positive intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with more than 5 double bonds;fatty acid with 6 double bonds;fatty acid with more than 18 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons"	NA
PS.14.0.14.0.	PS(14:0_14:0)	PS(28:0)	PS(14:0/14:0)	PS	(14:0)	(14:0)	SFA	SFA	Even	Even					LION:0012817	plasma membrane	membrane component	28	0	14	14	0	0	"glycerophospholipids [GP];glycerophosphoserines [GP03];diacylglycerophosphoserines [GP0301];headgroup with negative charge;neutral intrinsic curvature;above average transition temperature;high transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 14 carbons;below average lateral diffusion;low lateral diffusion;below average bilayer thickness;low bilayer thickness;very low bilayer thickness"	NA
PS.14.0.18.1.	PS(14:0_18:1)	PS(32:1)	PS(14:0/18:1)	PS	(14:0)	(18:1)	SFA	MUFA	Even	Even					LION:0003651	plasma membrane	membrane component	32	1	14	18	0	1	"glycerophospholipids [GP];glycerophosphoserines [GP03];diacylglycerophosphoserines [GP0301];headgroup with negative charge;neutral intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;below average lateral diffusion;low lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PS.14.0.18.2.	PS(14:0_18:2)	PS(32:2)	PS(14:0/18:2)	PS	(14:0)	(18:2)	SFA	PUFA	Even	Even		omega_6			LION:0012820	plasma membrane	membrane component	32	2	14	18	0	2	"glycerophospholipids [GP];glycerophosphoserines [GP03];diacylglycerophosphoserines [GP0301];headgroup with negative charge;neutral intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;average lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PS.14.0.18.3.	PS(14:0_18:3)	PS(32:3)	PS(14:0/18:3)	PS	(14:0)	(18:3)	SFA	PUFA	Even	Even		omega_3			LION:0012821	plasma membrane	membrane component	32	3	14	18	0	3	"glycerophospholipids [GP];glycerophosphoserines [GP03];diacylglycerophosphoserines [GP0301];headgroup with negative charge;neutral intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;above average lateral diffusion;high lateral diffusion;below average bilayer thickness;very low bilayer thickness"	NA
PS.14.0.20.1.	PS(14:0_20:1)	PS(34:1)	PS(14:0/20:1)	PS	(14:0)	(20:1)	SFA	MUFA	Even	Even					LION:0003661	plasma membrane	membrane component	34	1	14	20	0	1	"glycerophospholipids [GP];glycerophosphoserines [GP03];diacylglycerophosphoserines [GP0301];headgroup with negative charge;neutral intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;below average lateral diffusion;low lateral diffusion;average bilayer thickness"	NA
PS.14.0.20.2.	PS(14:0_20:2)	PS(34:2)	PS(14:0/20:2)	PS	(14:0)	(20:2)	SFA	PUFA	Even	Even					LION:0003657	plasma membrane	membrane component	34	2	14	20	0	2	"glycerophospholipids [GP];glycerophosphoserines [GP03];diacylglycerophosphoserines [GP0301];headgroup with negative charge;neutral intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;average lateral diffusion;average bilayer thickness"	NA
